Name,Agg,Eat,For,Loc,NS,P,Rest,SM,St,CP,Nur,Other,Out of Sight,PupAgg,PupPlay,Ster,subject,nonfeed,date,Month
1600_Feeding_OBS1_10_17_2019.csv,0,26.109,716.354,59.648,0,0,0,0,71.446,0,0,0,0,0,0,0,1600,FALSE,10/17/2019,Pretrial
1600_OBS2_Feeding_10_21_2019.csv,0,30.612,405.462,264.333,0,0,0,0,197.123,0,0,0,0,0,0,0,1600,FALSE,10/21/2019,Pretrial
1600_Feeding_OBS3_10_23_2019.csv,0,28.508,598.949,154.339,0,0,0,0,117.584,0,0,0,0,0,0,0,1600,FALSE,10/23/2019,Pretrial
1600_FeedingTrial_OBS3_10_25_2019.csv,0,25.309,726.085,77.592,0,0,0,7.212,39.621,0,0,0,0,0,0,0,1600,FALSE,10/25/2019,Pretrial
1600_OBS1_10_11_2019_NonFeeding.csv,0,0,61.783,690.521,27.625,7.615,0,0,107.94,0,0,0,0,0,0,0,1600,TRUE,10/11/2019,Pretrial
1600_OBS2_10_14_2019_NonFeeding.csv,0,0,0,6.422,46.974,0,811.088,0,35.503,0,0,0,0,0,0,0,1600,TRUE,10/14/2019,Pretrial
1600_OBS3_10_15_2019_NonFeeding.csv,0,0,0,0,0,0,835.866,0,64.132,0,0,0,0,0,0,0,1600,TRUE,10/15/2019,Pretrial
1600_OBS4_10_23_2019_NonFeeding.csv,0,0,5.919,38.961,0,0,816.082,0,39.028,0,0,0,0,0,0,0,1600,TRUE,10/23/2019,Pretrial
1601_Feeding_OBS1_10_21_2019.csv,0,54.533,709.578,105.373,0,0,0,0,25.005,0,0,0,0,0,0,0,1601,FALSE,10/21/2019,Pretrial
1601_Feeding_OBS2_10_22_2019.csv,0,38.012,766.614,41.03,0,0,0,0,54.249,0,0,0,0,0,0,0,1601,FALSE,10/22/2019,Pretrial
1601_Feeding_OBS3_10_24_2019.csv,0,62.339,644.597,66.958,0,0,0,0,126,0,0,0,0,0,0,0,1601,FALSE,10/24/2019,Pretrial
1601 Feeding 10_28_2019.csv,0,20.616,853.215,9.508,0,0,0,0,16.617,0,0,0,0,0,0,0,1601,FALSE,10/28/2019,Pretrial
1601_OBS1_10_10_2019_NonFeeding.csv,0,0,0,228.585,17.679,2.683,273.52,0,375.496,0,0,0,0,0,0,0,1601,TRUE,10/10/2019,Pretrial
1601_Obs2_10_11_2019_NonFeeding.csv,0,1.891,0,12.67,33.604,0,745.548,0,103.984,0,0,0,0,0,0,2.282,1601,TRUE,10/11/2019,Pretrial
1601_OBS3_10_14_2019_NonFeeding.csv,0,0,0,226.161,0,6.473,0,0,667.331,0,0,0,0,0,0,0,1601,TRUE,10/14/2019,Pretrial
1601_OBS_4_NonFeeding_10_17_2019.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1601,TRUE,10/17/2019,Pretrial
1602_Feeding_10_18_2019_OBS1.csv,0,18.304,798.088,36.529,0,0,0,0,45.517,0,0,0,0,0,0,0,1602,FALSE,10/18/2019,Pretrial
1602 Feeding 10_31_2019.csv,0,8.003,722.8,77.563,0,0,0,8.305,75.964,0,0,0,0,0,0,0,1602,FALSE,10/31/2019,Pretrial
1602 Feeding 11_11_2019.csv,0,42.928,823.005,8.606,0,0,0,0,25.419,0,0,0,0,0,0,0,1602,FALSE,11/11/2019,Pretrial
1602 Feeding 11_12_2019.csv,0,21.901,634.413,130.345,0,0.867,0,0,111.232,0,0,0,0,0,0,0,1602,FALSE,11/12/2019,Pretrial
1602_OBS1_10_10_2019_NonFeeding.csv,0,0,95.15,188.246,0,0,0,0,307.009,0,0,0,0,0,0,309.559,1602,TRUE,10/10/2019,Pretrial
1602_OBS2_10_14_2015_Non Feeding.csv,0,0,0,0,30.466,0,782.818,0,86.709,0,0,0,0,0,0,0,1602,TRUE,10/14/2019,Pretrial
1602_OBS3_10_17_2019_Nonfeeding.csv,0,0,284.889,191.148,20.97,0,66.344,0,261.454,0,0,0,0,0,0,74.476,1602,TRUE,10/17/2019,Pretrial
1602_OBS4_NonFeeding_11_07_2019.csv,0,150.136,191.242,101.233,29.649,2.175,116.787,0,305.834,0,0,0,0,0,0,0,1602,TRUE,11/7/2019,Pretrial
1610_FeedingTrial_10_18_2019_OBS1.csv,2.404,6.804,639.421,169.955,1.001,0,0,0,80.351,0,0,0,0,0,0,0,1610,FALSE,10/18/2019,Pretrial
1610 Feeding 11_11_2019.csv,0,47.439,345.524,99.685,0,0,0,0,86.364,0,0,0,0,0,0,320.919,1610,FALSE,11/11/2019,Pretrial
1610 Feeding 11_12_2019.csv,0,19.013,314.502,140.825,0,0,0,0,110.997,0,0,0,0,0,0,314.614,1610,FALSE,11/12/2019,Pretrial
1610 Feeding 11_13_2019.csv,0,8.348,143.237,87.316,0,0,0,0,62.998,0,0,0,0,0,0,598.05,1610,FALSE,11/13/2019,Pretrial
1610_OBS1_10_11_2019_NonFeeding.csv,0,0,17.596,413.001,11.488,25.317,87.196,0,213.277,0,0,0,0,0,0,125.461,1610,TRUE,10/11/2019,Pretrial
1610_OBS3_10_15_2019_NonFeeding.csv,0,0,15.569,352.834,0,0,9.678,0,520.918,0,0,0,0,0,0,0,1610,TRUE,10/15/2019,Pretrial
1610_OBS3_NonFeeding_10_17_2019.csv,0,0,0,0,20.101,0,879.891,0,0,0,0,0,0,0,0,0,1610,TRUE,10/17/2019,Pretrial
1610_OBS4_Nonfeeding_10_18_2019.csv,0,0,13.811,57.211,0,0,770.135,0,58.826,0,0,0,0,0,0,0,1610,TRUE,10/18/2019,Pretrial
1617_Feeding_OBS1_10_18_2019.csv,0,21.905,833.93,24.413,0,0,0,0,15.713,0,0,0,0,0,0,0,1617,FALSE,10/18/2019,Pretrial
1617 Feeding 10_31_2019.csv,0,5.102,843.227,37.133,0,0,0,0,14.509,0,0,0,0,0,0,0,1617,FALSE,10/31/2019,Pretrial
1617 Feeding 11_11_2019.csv,0,36.327,816.2,26.222,0,0,0,0,20.212,0,0,0,0,0,0,0,1617,FALSE,11/11/2019,Pretrial
1617 Feeding 11_12_2019.csv,0,21.349,491.061,307.693,0,0,0,0,79.802,0,0,0,0,0,0,0,1617,FALSE,11/12/2019,Pretrial
1617_OBS1_10_10_2019_NonFeeding.csv,0,0,0,355.618,38.47,2.987,194.067,0,308.195,0,0,0,0,0,0,0,1617,TRUE,10/10/2019,Pretrial
1617_OBS2_10_14_2019_NonFeeding.csv,0,77.553,212.786,359.183,11.415,11.211,0,0,225.905,0,0,0,0,0,0,0,1617,TRUE,10/14/2019,Pretrial
1617_OBS3_NonFeeding_10_17_2019.csv,0,0,8.613,449.525,10.941,0,140.954,0,252.717,0,0,0,0,0,0,37.208,1617,TRUE,10/17/2019,Pretrial
1617_OBS4_NonFeeding_11_07_2019.csv,0,0,0,4.823,0,0,895.175,0,0,0,0,0,0,0,0,0,1617,TRUE,11/7/2019,Pretrial
1622_Feeding_OBS1_10_21_2019.csv,0,39.022,674.35,137.006,0,0,0,0,32.614,0,0,0,0,0,0,0,1622,FALSE,10/21/2019,Pretrial
1622_Feeding_OBS2_10_22_2019.csv,0,32.504,681.729,121.906,0,0,0,0,62.044,0,0,0,0,0,0,0,1622,FALSE,10/22/2019,Pretrial
1622_Feeding_OBS3_10_24_2019.csv,0,46.84,608.465,108.473,4.207,0,9.608,0,122.295,0,0,0,0,0,0,0,1622,FALSE,10/24/2019,Pretrial
1622 Feeding Observation 10_28_2019.csv,0,26.114,843.727,25.016,0,0,0,0,4.005,0,0,0,0,0,0,0,1622,FALSE,10/28/2019,Pretrial
1622_OBS1_10_10_2019_NonFeeding.csv,0,0,34.253,141.598,0,0,633.872,0,90.253,0,0,0,0,0,0,0,1622,TRUE,10/10/2019,Pretrial
1622_OBS2_10_11_2019_NonFeeding.csv,0,0,34.278,367.922,36.071,0,98.279,0,334.109,0,0,0,0,0,0,0,1622,TRUE,10/11/2019,Pretrial
1622_OBS3_10_14_2019_NonFeeding.csv,0,0,0,37.715,28.168,0,729.243,0,104.367,0,0,0,0,0,0,0,1622,TRUE,10/14/2019,Pretrial
1622_OBS4_10_17_2019_NonFeeding.csv,0,0,0,0,19.01,0,873.599,0,7.383,0,0,0,0,0,0,0,1622,TRUE,10/17/2019,Pretrial
1623_Feeding_OBS1_10_17_2019.csv,0,27.019,677.447,77.46,0,0,0,0,117.996,0,0,0,0,0,0,0,1623,FALSE,10/17/2019,Pretrial
1623_OBS2_Feeding_10_21_2019.csv,0,84.948,410.17,203.672,0,0,48.545,0,152.507,0,0,0,0,0,0,0,1623,FALSE,10/21/2019,Pretrial
1623_OBS3_Feeding_10_23_2019.csv,0,31.625,480.143,211.585,0,0,0,0,170.546,0,0,0,0,0,0,0,1623,FALSE,10/23/2019,Pretrial
1623_FeedingTrial_OBS3_10252019.csv,0,34.738,708.57,87.776,0,0,0,0,68.864,0,0,0,0,0,0,0,1623,FALSE,10/25/2019,Pretrial
1623_OBS1_10_11_2019_NonFeeding.csv,0,0,7.432,377.115,33.034,8.715,421.456,0,47.314,0,0,0,0,0,0,0,1623,TRUE,10/11/2019,Pretrial
1623_OBS2_10_14_2019_NonFeeding.csv,0,0,4.136,125.141,24.945,0,608.794,0,136.959,0,0,0,0,0,0,0,1623,TRUE,10/14/2019,Pretrial
1623_OBS3_10_15_2019_NonFeeding.csv,0,0,23.361,85.271,0,0,690.401,0,100.949,0,0,0,0,0,0,0,1623,TRUE,10/15/2019,Pretrial
1623_OBS3_10_23_2019_NonFeeding.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1623,TRUE,10/23/2019,Pretrial
1703_Feedings_OBS1_10_18_2019.csv,5.409,18.311,747.442,113.996,0,0,0,0,14.713,0,0,0,0,0,0,0,1703,FALSE,10/18/2019,Pretrial
1703 Feeding 11_11_2019.csv,0,47.032,823.199,86.481,0,0,0,33.234,0,0,0,0,0,0,0,0,1703,FALSE,11/11/2019,Pretrial
1703 Feeding 11_12_2019.csv,0,26.511,867.057,6.404,0,0,0,0,0,0,0,0,0,0,0,0,1703,FALSE,11/12/2019,Pretrial
1703 Feeding 11_13_2019.csv,0,30.137,805.57,59.725,0,0,0,0,4.532,0,0,0,0,0,0,0,1703,FALSE,11/13/2019,Pretrial
1703_OBS1_10_11_2109_NonFeeding.csv,0,0,4.456,89.173,0,0,699.498,0,106.834,0,0,0,0,0,0,0,1703,TRUE,10/11/2019,Pretrial
1703_OBS3_10_15_2019_NonFeeding.csv,2.64,0,30.028,289.968,3.04,0,258.637,0,315.637,0,0,0,0,0,0,0,1703,TRUE,10/15/2019,Pretrial
1703_Obs3_10_17_2019_NonFeeding.csv,0,0.834,73.777,369.056,4.878,0,238.966,0,211.729,0,0,0,0,0,0,0,1703,TRUE,10/17/2019,Pretrial
1703_OBS4_10_18_2019_NonFeeding.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1703,TRUE,10/18/2019,Pretrial
1802_Feeding_OBS1_10_21_2019.csv,0,29.121,533.415,321.604,0,1.199,0,0,14.005,0,0,0,0,0,0,0,1802,FALSE,10/21/2019,Pretrial
1802_Feeding_OBS2_10_23_2019.csv,0,31.622,531.094,287.365,0,0,0,0,49.829,0,0,0,0,0,0,0,1802,FALSE,10/23/2019,Pretrial
1802_Feeding_OBS3_10_24_2019.csv,0,94.58,486.755,256.123,0,14.913,0,0,45.734,0,0,0,0,0,0,0,1802,FALSE,10/24/2019,Pretrial
1802_Feeding_OBS4_10_25_2019.csv,0,31.034,731.863,90.362,0,0,0,0,43.543,0,0,0,0,0,0,0,1802,FALSE,10/25/2019,Pretrial
1802_OBS1_10_22_2019_NonFeeding.csv,0,4.237,15.561,421.629,12.446,97.953,0,0,344.402,0,0,0,0,0,0,0,1802,TRUE,10/22/2019,Pretrial
1802_OBS2_10_24_2019_NonFeeding.csv,0,0,0,60.001,19.569,10.19,699.31,0,110.907,0,0,0,0,0,0,0,1802,TRUE,10/24/2019,Pretrial
1802_NonFeeding_OBS3_11_12_2019.csv,0,0.442,17.41,212.666,4.181,0,373.949,0,270.907,0,0,0,0,0,0,0,1802,TRUE,11/12/2019,Pretrial
1802_OBS4_11_14_2019_Nonfeeding.csv,0,0,0,0,12.97,0,887.026,0,0,0,0,0,0,0,0,0,1802,TRUE,11/14/2019,Pretrial
1803_OBS4_Feeding.csv,0,69.744,753.502,36.958,0,0,0,0,38.935,0,0,0,0,0,0,0,1803,FALSE,10/14/2019,Pretrial
1803_10_16_2019_Feeding_OBS1.csv,0,29.006,180.352,548.428,0,0,0,0,136.087,0,0,0,0,0,0,0,1803,FALSE,10/16/2019,Pretrial
1803 Feeding 11_12_2019.csv,0,16.907,489.352,293.567,0,0,0,0,122.198,0,0,0,0,0,0,0,1803,FALSE,11/12/2019,Pretrial
1803 Feeding Trial 11_13_2019.csv,0,66.543,418.455,248.52,0,0,0,0,163.688,0,0,0,0,0,0,0,1803,FALSE,11/13/2019,Pretrial
1803_OBS1_10_10_2019_NonFeeding.csv,0,0,0,7.155,0,0,717.759,0,175.082,0,0,0,0,0,0,0,1803,TRUE,10/10/2019,Pretrial
1803_OBS2_10_11_2019_NonFeeding.csv,0,0,190.262,416.922,10.092,0,0,0,276.411,0,0,0,0,0,0,0,1803,TRUE,10/11/2019,Pretrial
1803_OBS3_10_14_2015_NonFeeding.csv,0,0,0,187.162,23.391,5.106,348.067,0,330.988,0,0,0,0,0,0,0,1803,TRUE,10/14/2019,Pretrial
1803_OBS4_10_16_2019_NonFeeding.csv,0,0,0,72.162,3.561,0,729.663,0,94.603,0,0,0,0,0,0,0,1803,TRUE,10/16/2019,Pretrial
1820_Feeding_OBS1_10_21_2019.csv,0,53.93,810.778,21.521,0,0,0,0,12.818,0,0,0,0,0,0,0,1820,FALSE,10/21/2019,Pretrial
1820_Feeding_OBS2_10_22_2019.csv,0,35.534,811.051,35.436,0,0,0,0,16.912,0,0,0,0,0,0,0,1820,FALSE,10/22/2019,Pretrial
1820_Feeding_OBS3_10_23_2019.csv,0,37.819,829.088,20.822,0,0,0,0,12.209,0,0,0,0,0,0,0,1820,FALSE,10/23/2019,Pretrial
1820_Feeding_OBS4_10_24_2019.csv,0,61.235,798.358,26.418,0,0,0,0,13.909,0,0,0,0,0,0,0,1820,FALSE,10/24/2019,Pretrial
1820_OBS1_10_10_2019_NonFeeding.csv,0,1.734,0,103.309,22.007,0,0,0,294.835,0,0,0,0,0,0,478.088,1820,TRUE,10/10/2019,Pretrial
1820_OBS2_10_14_2019_NonFeeding.csv,0,0,5.228,92.15,24.629,3.414,307.266,0,155.512,0,0,0,0,0,0,311.769,1820,TRUE,10/14/2019,Pretrial
1820_OBS3_10_16_2019_Nonfeeding.csv,0,0,0,27.249,46.756,0,524.991,0,300.143,0,0,0,0,0,0,0,1820,TRUE,10/16/2019,Pretrial
1820_OBS4_10_21_2019_Nonfeeding.csv,0,77.785,544.246,129.36,0,0,0,0,146.858,0,0,0,0,0,0,0,1820,TRUE,10/21/2019,Pretrial
1841_Feeding_OBS1_10_21_2019.csv,0,44.529,715.973,110.701,0,0,0,0,28.118,0,0,0,0,0,0,0,1841,FALSE,10/21/2019,Pretrial
1841_Feeding_OBS2_10_22_2019.csv,0,25.308,782.948,53.347,0,0,0,0,37.529,0,0,0,0,0,0,0,1841,FALSE,10/22/2019,Pretrial
1841_Feeding_OBS3_10_23_2019.csv,0,18.508,785.85,79.56,0,0,0,0,14.712,0,0,0,0,0,0,0,1841,FALSE,10/23/2019,Pretrial
1841_Feeding_OBS4_10_24_2019.csv,0,50.326,717.389,60.738,0,0,0,0.702,10.899,0,0,0,0,0,0,0,1841,FALSE,10/24/2019,Pretrial
1841_OBS1_10_10_2019_NonFeeding.csv,0,0,0,153.528,24.987,0,0,0,720.511,0,0,0,0,0,0,0,1841,TRUE,10/10/2019,Pretrial
1841_OBS2_10_14_2019_Non-feeding.csv,0,0,20.777,458.259,31.385,0,144.21,0,225.736,0,0,0,0,0,0,0,1841,TRUE,10/14/2019,Pretrial
1841_OBS3_NonFeeding_10_16_2019.csv,10.132,0,6.784,178.932,34.603,1.3,262.16,0,406.041,0,0,0,0,0,0,0,1841,TRUE,10/16/2019,Pretrial
1841_OBS4_10_21_2019_Nonfeeding.csv,0,1.294,29.888,463.035,0,0,265.233,0,139.406,0,0,0,0,0,0,0,1841,TRUE,10/21/2019,Pretrial
1842_Feeding_OBS1_10212019.csv,0,31.519,796.174,51.529,0,0,0,0,20.712,0,0,0,0,0,0,0,1842,FALSE,10/21/2019,Pretrial
1842_Feeding_OBS2_10_22_2019.csv,0,30.216,510.476,269.934,0,0,0,0,79.145,0,0,0,0,0,0,0,1842,FALSE,10/22/2019,Pretrial
1842_Feeding_OBS3_10_24_2019.csv,0,49.83,645.889,144.633,0,0,0,0,59.536,0,0,0,0,0,0,0,1842,FALSE,10/24/2019,Pretrial
1842 Feeding Trial 10_28_2019.csv,0,14.712,753.527,89.071,0,0,0,0,42.636,0,0,0,0,0,0,0,1842,FALSE,10/28/2019,Pretrial
1842_OBS1_10_22_2019_NonFeeding.csv,0,0,73.396,234.195,39.886,10.709,240.479,0,298.1,0,0,0,0,0,0,0,1842,TRUE,10/22/2019,Pretrial
1842_OBS2_NonFeeding_10_23_2019.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1842,TRUE,10/23/2019,Pretrial
1842_OBS3_NonFeeding_10_24_2019.csv,0,0,6.17,64.901,29.074,6.188,471.722,0,321.918,0,0,0,0,0,0,0,1842,TRUE,10/24/2019,Pretrial
1842_OBS#_NonFeeding_11_7_2019.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1842,TRUE,11/7/2019,Pretrial
1850_FeedingTrail1_10_16_2019.csv,0,17.207,409.049,424.49,0,0,0,0,42.232,0,0,0,0,0,0,1.697,1850,FALSE,10/16/2019,Pretrial
1850 Feeding 11_12_2019.csv,0,13.711,127.708,269.54,0,0,0,0,48.943,0,0,0,0,0,0,434.218,1850,FALSE,11/12/2019,Pretrial
1850 Feeding Trial 11_13_2019.csv,0,14.412,183.558,484.741,0,0,0,0,96.805,0,0,0,0,0,0,120.394,1850,FALSE,11/13/2019,Pretrial
1850 Feeding.csv,0,30.605,503.49,184.25,0,0,38.849,0,107.037,0,0,0,0,0,0,0,1850,FALSE,12/19/2019,Pretrial
1850_OBS2_10_11_2019_NonFeeding.csv,0,4.453,328.316,251.504,0,0,0,0,300.41,0,0,0,0,0,0,0,1850,TRUE,10/11/2019,Pretrial
1850_OBS3_10_14_2019_NonFeeding.csv,0,0,2.358,436.445,18.279,2.495,122.134,0,305.544,0,0,0,0,0,0,0,1850,TRUE,10/14/2019,Pretrial
1850_OBS4_10_16_2019_NonFeeding.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1850,TRUE,10/16/2019,Pretrial
1850_OBS1_10_10_2019_NonFeeding.csv,0,2.56,277.004,145.635,0,0,0,0,469.851,0,0,0,0,0,0,0,1850,TRUE,NA,Pretrial
1851_Feeding_OBS1_10_21_2019.csv,0,23.419,586.147,232.819,0,0,0,0,57.55,0,0,0,0,0,0,0,1851,FALSE,10/21/2019,Pretrial
1851_Feeding_OBS2_10_22_2019.csv,0,45.531,532.389,269.552,0,0,0,0,51.732,0,0,0,0,0,0,0,1851,FALSE,10/22/2019,Pretrial
1851_Feeding_OBS3_10_24_2019.csv,0,50.327,486.47,187.577,0,0,0,0,168.937,0,0,0,0,0,0,0,1851,FALSE,10/24/2019,Pretrial
1851 Feeding10_28_2019.csv,0,25.02,729.383,121.511,0,0,0,0,24.019,0,0,0,0,0,0,0,1851,FALSE,10/28/2019,Pretrial
1851_OBS1_NonFeeding_10_22_2019.csv,0,30.59,161.867,85.857,34.584,6.605,198.668,0,381.778,0,0,0,0,0,0,0,1851,TRUE,10/22/2019,Pretrial
1851_OBS2_Nonfeeding_10_23_2019.csv,0,0,0,0,7.967,0,892.032,0,0,0,0,0,0,0,0,0,1851,TRUE,10/23/2019,Pretrial
1851_OBS3_NonFeeding_10_24_2019.csv,2.63,0,30.406,157.356,13.298,0,0,0,694.881,0,0,0,0,0,0,0,1851,TRUE,10/24/2019,Pretrial
1851_NonFeeding_11_7_2019.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1851,TRUE,11/7/2019,Pretrial
1853_OBS1_Feeding_10_21_2019.csv,0,40.126,460.627,306.471,0,1.198,0,0,90.963,0,0,0,0,0,0,0,1853,FALSE,10/21/2019,Pretrial
1853_Feeding_OBS2_10_23_2019.csv,0,67.346,429.975,292.569,0,0,0,0,108.983,0,0,0,0,0,0,0,1853,FALSE,10/23/2019,Pretrial
1853_Feeding_OBS3_10_24_2019.csv,0,59.95,358.416,273.834,0,0,30.23,0,174.448,0,0,0,0,0,0,0,1853,FALSE,10/24/2019,Pretrial
1853_Feeding_OBS4_10_25_2019.csv,0,46.541,483.336,269.623,0,0,0,0,99.38,0,0,0,0,0,0,0,1853,FALSE,10/25/2019,Pretrial
1853_OBS1_10_22_2019_NonFeeding.csv,0,0,3.116,21.289,0,0,796.273,0,79.315,0,0,0,0,0,0,0,1853,TRUE,10/22/2019,Pretrial
1853_OBS2_Nonfeeding_10_24_2019.csv,0,0,43.959,169.942,13.73,195.68,102.68,0,356.647,0,0,0,0,0,0,0,1853,TRUE,10/24/2019,Pretrial
1853_NonFeeding_OBS3_11_12_2019.csv,0,0.211,64.733,157.992,0,0,306.487,0,370.535,0,0,0,0,0,0,0,1853,TRUE,11/12/2019,Pretrial
1853_OBS4_NonFeeding_11_14_2019.csv,0,0,32.838,380.272,0,0,40.774,0,445.539,0,0,0,0,0,0,0,1853,TRUE,11/14/2019,Pretrial
January 1600 nonfeeding OBS 3.csv,0,1.404,124.334,287.523,64.028,3.983,0,0,418.645,0,0,0,0,0,0,0,1600,TRUE,1/16/2020,January
January 1600 Nonfeeding OBS1.csv,0,0,31.274,273.953,35.126,0,297.119,0,261.213,0,0,0,0,0,0,0,1600,TRUE,1/6/2020,January
January 1600 nonfeeding OBS2.csv,0,0,15.063,344.539,6.556,0,307.783,0,226.028,0,0,0,0,0,0,0,1600,TRUE,1/8/2020,January
January 1600 nonfeeding obs4.csv,0,0,774.15,63.972,0,0,0,0,60.094,0,0,0,0,0,0,0,1600,TRUE,1/31/2020,January
January 1601 NonFeeding OBS1.csv,107.44,8.447,139.529,263.307,15.365,0,0,0,363.626,0,0,0,0,0,0,0,1601,TRUE,1/6/2020,January
January 1601 nonfeeding OBS2.csv,0,0,33.697,52.223,26.496,0,689.77,0,97.79,0,0,0,0,0,0,0,1601,TRUE,1/8/2020,January
January 1601 Nonfeeding OBS3.csv,0,0,22.076,184.059,0,0,388.136,0,305.701,0,0,0,0,0,0,0,1601,TRUE,1/16/2020,January
January 1601 nonfeeding PP8 1601 OBS3.csv,0,0,0,0,6.585,0,872.723,0,20.682,0,0,0,0,0,0,0,1601,TRUE,1/14/2020,January
January 1602 NonFeeding OBS1.csv,0,0,58.673,395.197,64.328,0,0,0,381.296,0,0,0,0,0,0,0,1602,TRUE,NA,January
"January 1602 nonfeeding OBS2, PP5.csv",0,0,38.804,347.464,9.941,0,0,0,500.618,0,0,0,0,0,0,0,1602,TRUE,1/9/2020,January
January 1602 nonfeeding OBS3.csv,0,0,0,0,0,0,866.244,0,33.755,0,0,0,0,0,0,0,1602,TRUE,1/14/2020,January
January 1602 nonfeeding OBS4.csv,1.034,0,0,320.595,22.275,0,0,0,553.627,0,0,0,0,0,0,0,1602,TRUE,1/15/2020,January
January 1610 nonfeeding  OBS3.csv,0,0,12.095,104.725,22.844,17.65,555.211,0,187.449,0,0,0,0,0,0,0,1610,TRUE,1/9/2020,January
January 1610 nonfeeding obs2.csv,0,0,0,0,17.58,0,882.41,0,0,0,0,0,0,0,0,0,1610,TRUE,1/7/2020,January
January 1610 Nonfeeding OBS3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1610,TRUE,1/14/2020,January
January 1610 NonFeeding_OBS1.csv,0,10.545,189.656,247.611,9.458,0,143.343,0,281.856,0,0,0,0,0,0,0,1610,TRUE,1/3/2020,January
January 1617 Nonfeeding OBS1.csv,0,0,0,136.689,47.468,0,431.109,0,284.694,0,0,0,0,0,0,0,1617,TRUE,1/6/2020,January
January 1617 Nonfeeding OBs2.csv,0,0,71.133,163.883,21.329,0,446.287,0,197.328,0,0,0,0,0,0,0,1617,TRUE,1/9/2020,January
January 1617 nonfeeding OBS3.csv,0,6.481,523.555,241.479,0,5.397,0,0,123.009,0,0,0,0,0,0,0,1617,TRUE,1/14/2020,January
January 1617 Nonfeeding OBS4.csv,0,0,5.993,342.21,44.634,2.805,222.817,0,281.476,0,0,0,0,0,0,0,1617,TRUE,1/15/2020,January
January 1622 nonfeeding 1622 PP8 OBS3.csv,0,0,35.927,282.125,0,0,420.775,0,161.125,0,0,0,0,0,0,0,1622,TRUE,1/16/2020,January
January 1622 NonFeeding OBS1.csv,0,404.254,275.06,107.435,0,0,8.962,0,99.048,0,0,0,0,0,0,0,1622,TRUE,1/6/2020,January
January 1622 nonfeeding OBS2.csv,0,0,42.953,135.172,0,0,692.194,0,25.24,0,0,0,0,0,0,0,1622,TRUE,1/8/2020,January
January 1622 Nonfeeding OBS3 PP8.csv,0,0,0,0,16.241,0,883.748,0,0,0,0,0,0,0,0,0,1622,TRUE,1/14/2020,January
"January 1623 nonfeeding 1623, OBS3 PP7.csv",0,0,44.144,211.852,16.344,6.058,104.192,0,517.35,0,0,0,0,0,0,0,1623,TRUE,1/16/2020,January
January 1623 NonFeeding OBS1.csv,0,0,34.761,387.174,27.268,0,179.441,0,271.295,0,0,0,0,0,0,0,1623,TRUE,1/6/2020,January
January 1623 nonfeeding OBS2.csv,0,0,64.969,432.755,0,76.977,70.044,0,247.611,0,0,0,0,0,0,0,1623,TRUE,1/8/2020,January
January 1623 nonfeeding obs4.csv,6.203,5.05,406.738,264.092,0,0,0,0,154.913,0,0,62.95,0,0,0,0,1623,TRUE,1/31/2020,January
January 1703 Nonfeeding OBS2.csv,0,0,0,16.131,6.358,0,875.135,0,2.371,0,0,0,0,0,0,0,1703,TRUE,1/7/2020,January
"January 1703 Nonfeeding OBS3, PP1.csv",0,0,2.585,99.475,18.015,12.112,590.896,0,176.895,0,0,0,0,0,0,0,1703,TRUE,1/9/2020,January
January 1703 Nonfeeding OBS3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1703,TRUE,1/14/2020,January
January 1703 NonFeeding_Obs1.csv,0,0,0,137.363,12.6,0,532.256,0,217.758,0,0,0,0,0,0,0,1703,TRUE,1/3/2020,January
January 1802 nonfeeding OBS2.csv,0,0,41.016,96.033,10.49,54.236,551.542,0,145.137,0,0,0,0,0,0,0,1802,TRUE,1/8/2020,January
January 1802 nonfeeding obs3 PP4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1802,TRUE,1/14/2020,January
January 1802 Nonfeeding OBS4.csv,0,0,33.676,487.941,6.945,27.653,18.321,0,324.718,0,0,0,0,0,0,0,1802,TRUE,1/15/2020,January
January 1802 NonFeeding_Obs1.csv,0,0,244.416,276.019,0,0,29.071,0,349.388,0,0,0,0,0,0,0,1802,TRUE,1/3/2020,January
January 1803 nonfeeding OBS2.csv,0,0,22.903,497.918,14.176,0,3.309,0,361.633,0,0,0,0,0,0,0,1803,TRUE,1/7/2020,January
January 1803 Nonfeeding OBS3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1803,TRUE,1/14/2020,January
January 1803 nonfeeding obs4.csv,0,0,49.004,298.907,16.827,121.344,87.779,0,326.074,0,0,0,0,0,0,0,1803,TRUE,1/16/2020,January
